t,pan,tilt,pan_target,tilt_target,error_mm,velocity_mm_s
1771175613.3077621,0.38023300568342533,13.834575064610748,1.0377412960629164,16.478802462966673,2.7247487381653936,42.58252024711723
1771175613.3718169,1.0377412960629164,16.478802462966673,1.503985805061782,18.343376341883022,1.9219832705069924,30.005330502374928
1771175613.4515233,1.503985805061782,18.343376341883022,1.7093497892741072,19.151028489972884,0.833352481442113,10.455272891938336
1771175613.5153136,1.7093497892741072,19.151028489972884,1.6410053326681304,18.854802521265054,0.3040078770125185,4.765736722723895
1771175613.5792494,1.6410053326681304,18.854802521265054,1.3380676235089195,17.61617534520542,1.2751347132378184,19.943999717608623
1771175613.6432037,1.3380676235089195,17.61617534520542,0.8759931677023883,15.742172192134765,1.9301296900539244,30.179801522166144
1771175613.7071383,0.8759931677023883,15.742172192134765,0.3457306290352161,13.600869356475883,2.205981911511181,34.50374497178558
1771175613.7710328,0.3457306290352161,13.600869356475883,-0.14559239888579517,11.624398729813233,2.036623297476909,31.874777487100744
1771175613.8348002,-0.14559239888579517,11.624398729813233,-0.5209097699356577,10.121949274171367,1.5486179308565169,24.28540485255071
1771175613.8985956,-0.5209097699356577,10.121949274171367,-0.7254511863278134,9.312040449265195,0.8353379529750851,13.094030195103507
1771175613.9785223,-0.7254511863278134,9.312040449265195,-0.7349025875975418,9.289923121154649,0.024052134805688092,0.3009272998625951
1771175614.0484238,-0.7349025875975418,9.289923121154649,-0.563843856871548,9.993999811319513,0.724558538001657,10.365426873454924
1771175614.1123378,-0.563843856871548,9.993999811319513,-0.25623123489262306,11.244705026170067,1.2879786720497812,20.151726554483208
1771175614.1761298,-0.25623123489262306,11.244705026170067,0.12008676040175936,12.76710681578256,1.568222701849997,24.58337943310641
1771175614.246221,0.12008676040175936,12.76710681578256,0.4929410059626214,14.269909899826388,1.5483660412978582,22.090718816261333
1771175614.3098392,0.4929410059626214,14.269909899826388,0.7988323607026515,15.497629356390412,1.2652527751127656,19.88822554721877
1771175614.3747234,0.7988323607026515,15.497629356390412,0.9883083236013326,16.252290330728457,0.7780837530145639,11.991885904535824
1771175614.4403431,0.9883083236013326,16.252290330728457,1.038384890861622,16.443542126211003,0.19769904365947802,3.0127998489153516
1771175614.5176926,1.038384890861622,16.443542126211003,0.949137581693994,16.073385690454245,0.38076353439609917,4.922642120944608
1771175614.5813355,0.949137581693994,16.073385690454245,0.7517467819100359,15.269730921716606,0.8275410051194432,13.002864140498922
1771175614.6452646,0.7517467819100359,15.269730921716606,0.4924498938608943,14.220154265280545,1.0811318300223478,16.911424561942184
1771175614.7091835,0.4924498938608943,14.220154265280545,0.22156195047661137,13.127885771253633,1.1253580500955178,17.606049239813615
1771175614.773029,0.22156195047661137,13.127885771253633,-0.013090129234939102,12.185438739275863,0.9712198549230048,15.212000994753232
1771175614.837005,-0.013090129234939102,12.185438739275863,-0.17402366110143822,11.543018471707466,0.6622713959259274,10.351903094716663
1771175614.9008055,-0.17402366110143822,11.543018471707466,-0.26520023460110587,11.286296280651042,0.2724324704141401,4.270063043538689
1771175614.9647121,-0.26520023460110587,11.286296280651042,-0.3021259713282851,11.42618501156677,0.14468022349325305,2.263929952241592
1771175615.044696,-0.3021259713282851,11.42618501156677,-0.3137133723287427,11.916563847691757,0.49051571919892933,6.1326768842542
1771175615.10848,-0.3137133723287427,11.916563847691757,-0.3259626828042393,12.63503828968172,0.7185788539888398,11.265837204941546
1771175615.1723943,-0.3259626828042393,12.63503828968172,-0.3621489545751767,13.433884606874633,0.7996654830348502,12.511527082450515
1771175615.2365124,-0.3621489545751767,13.433884606874633,-0.43904807504430937,14.166223016263256,0.7363647333996818,11.484498056219696
1771175615.300629,-0.43904807504430937,14.166223016263256,-0.5657335578304217,14.710824103751365,0.5591418031608634,8.720719242480484
1771175615.364231,-0.5657335578304217,14.710824103751365,-0.7430671471131813,14.987643940620424,0.3287497893111401,5.168842309231922
1771175615.4280412,-0.7430671471131813,14.987643940620424,-0.9623062354365979,14.968969861932464,0.22003294995006306,3.4482458913213296
1771175615.4918249,-0.9623062354365979,14.968969861932464,-1.206381757178352,14.683360153176405,0.37569371308185395,5.890126056166354
1771175615.5717895,-1.206381757178352,14.683360153176405,-1.4628571658150382,14.19304555295826,0.5533426085369124,6.91984137066872
1771175615.6355698,-1.4628571658150382,14.19304555295826,-1.708468050962093,13.606524925120995,0.6358703907097257,9.969697747539813
1771175615.6994352,-1.708468050962093,13.606524925120995,-1.9282817427376568,13.029674515787764,0.6173122822688031,9.665829353566343
1771175615.763345,-1.9282817427376568,13.029674515787764,-2.111898756294692,12.559419138287488,0.5048319797076367,7.8991363471786205
1771175615.8341167,-2.111898756294692,12.559419138287488,-2.2558044133146473,12.264041112914269,0.3285681299148281,4.6426489249162275
1771175615.8970978,-2.2558044133146473,12.264041112914269,-2.3675235122819744,12.176116821598667,0.14216834414672724,2.2573165501775225
1771175615.9609797,-2.3675235122819744,12.176116821598667,-2.4551481698440902,12.28906958073103,0.14295595968161628,2.237817248325901
1771175616.0408714,-2.4551481698440902,12.28906958073103,-2.5309609006494145,12.56056226504743,0.2818791368467781,3.5282664096003726
1771175616.1207147,-2.5309609006494145,12.56056226504743,-2.6206798725842426,12.935316157220242,0.38534396793477155,4.826254068042904
1771175616.1844902,-2.6206798725842426,12.935316157220242,-2.7343800745060607,13.320750434099917,0.40185484656878284,6.30108110979249
1771175616.2484515,-2.7343800745060607,13.320750434099917,-2.8749587107370522,13.640718967532475,0.3494885053210583,5.46406472444911
1771175616.3123732,-2.8749587107370522,13.640718967532475,-3.039696834783337,13.839724508593804,0.25834445008051027,4.041577282019808
1771175616.4082742,-3.039696834783337,13.839724508593804,-3.2311678490050624,13.883644460708823,0.19644365981339726,2.048400270809748
1771175616.4721699,-3.2311678490050624,13.883644460708823,-3.4458620858293614,13.764396693747509,0.24558836546308124,3.843581905892072
1771175616.5360222,-3.4458620858293614,13.764396693747509,-3.6664142968346947,13.51580920888635,0.3323236606215957,5.204567535322017
1771175616.5999103,-3.6664142968346947,13.51580920888635,-3.878559968608492,13.188813860330855,0.38978422752759756,6.101048433965177
1771175616.6797636,-3.878559968608492,13.188813860330855,-4.077655436121437,12.835822347359434,0.4052678292364828,5.075154666325988
1771175616.743656,-4.077655436121437,12.835822347359434,-4.253874314653373,12.520858707684766,0.3609088353977597,5.648700564004437
1771175616.8075128,-4.253874314653373,12.520858707684766,-4.403585148054619,12.288539742902437,0.2763791508692885,4.328105654629381
1771175616.8713944,-4.403585148054619,12.288539742902437,-4.527944784484508,12.163603872922875,0.17627901401052834,2.759463062788228
1771175616.9354353,-4.527944784484508,12.163603872922875,-4.632646539387257,12.14889352872527,0.10573008893464178,1.6509775804015672
1771175616.9992826,-4.632646539387257,12.14889352872527,-4.726134697391869,12.227533197433596,0.12216477880981241,1.9133897960048225
1771175617.0629797,-4.726134697391869,12.227533197433596,-4.817570706085451,12.36769511620977,0.16734965539501948,2.6272727678474044
1771175617.126896,-4.817570706085451,12.36769511620977,-4.915422186726137,12.529901171769207,0.1894352573406698,2.9638063353463866
1771175617.2067356,-4.915422186726137,12.529901171769207,-5.033519515856853,12.673412585940767,0.18585614099439804,2.3278660371645516
1771175617.2706258,-5.033519515856853,12.673412585940767,-5.1731227400007604,12.76143925584233,0.16503864639935908,2.5831598273996357
1771175617.3504167,-5.1731227400007604,12.76143925584233,-5.378286316236068,12.752915285868815,0.20534057338424402,2.573485848045455
1771175617.414613,-5.378286316236068,12.752915285868815,-5.698610746836289,12.611612169563935,0.35010614321492045,5.453676931545143
1771175617.4788117,-5.698610746836289,12.611612169563935,-6.140635864709389,12.334546463551698,0.5216815218874322,8.126040851262285
1771175617.5421112,-6.140635864709389,12.334546463551698,-5.409968832564169,9.996887343429268,2.4491885337301977,38.69211804193156
1771175617.6061213,-5.409968832564169,9.996887343429268,-3.703852696289636,6.319087758187241,4.054262209041587,63.3378086861194
1771175617.6761134,-3.703852696289636,6.319087758187241,-1.335145627093142,2.1359015212956525,4.807267443379934,68.68303448209012
1771175617.756071,-1.335145627093142,2.1359015212956525,1.3651775244266404,-1.7099509966191548,4.699183621884273,58.77085301178617
1771175617.8268867,1.3651775244266404,-1.7099509966191548,3.9029852597965307,-4.406337697469738,3.702832610614088,52.28840163364704
1771175617.8907487,3.9029852597965307,-4.406337697469738,5.924503947578567,-5.487017658347007,2.2922493282567897,35.893743775614475
1771175617.9545078,5.924503947578567,-5.487017658347007,7.178157730833931,-4.837861440503203,1.4117547957898915,22.14201659157044
1771175618.0183294,7.178157730833931,-4.837861440503203,7.588034301881993,-2.6570919807939672,2.2189534109337736,34.76808798071318
1771175618.0822184,7.588034301881993,-2.6570919807939672,7.233912245739351,0.5739252458512625,3.250365325548026,50.875173662751
1771175618.14626,7.233912245739351,0.5739252458512625,6.315739725012399,4.276168659679488,3.8143999623862936,59.561271061526675
1771175618.2099683,6.315739725012399,4.276168659679488,5.115095544926567,7.821980076915953,3.743571163178075,58.76111665644676
1771175618.2897575,5.115095544926567,7.821980076915953,3.933519047378212,10.705803417475227,3.1164980473462665,39.05916520043218
1771175618.3536365,3.933519047378212,10.705803417475227,3.076452817567205,12.48842148064663,1.9779508794273482,30.96401751733915
1771175618.4175472,3.076452817567205,12.48842148064663,2.733509945733302,13.007372995226408,0.6220293303585688,9.732785106525256
1771175618.4815764,2.733509945733302,13.007372995226408,2.9779703960401003,12.350143270825413,0.7012216642406385,10.951588972256149
1771175618.5454621,2.9779703960401003,12.350143270825413,3.7643959442280215,10.801523075535009,1.7368620129716583,27.187028051079576
1771175618.6093705,3.7643959442280215,10.801523075535009,4.966201752964933,8.752734148636168,2.375262778914595,37.16671146405945
1771175618.673295,4.966201752964933,8.752734148636168,6.398131916502155,6.6401234478657845,2.552165348533921,39.924650360538486
1771175618.738012,6.398131916502155,6.6401234478657845,7.8536714658090325,4.865506076254717,2.295182388225441,35.46487723633883
1771175618.8169565,7.8536714658090325,4.865506076254717,9.160714724671804,3.743298130962333,1.7227050684943048,21.821739021572245
1771175618.880829,9.160714724671804,3.743298130962333,10.146479736331402,3.460112963818585,1.025634680138343,16.05751244468282
1771175618.944749,10.146479736331402,3.460112963818585,10.724060475340163,4.008197487002559,0.7962387547888579,12.456797441872158
1771175619.01591,10.724060475340163,4.008197487002559,10.885212753409299,5.224770345040206,1.2271998922916998,17.24544985103577
1771175619.0796044,10.885212753409299,5.224770345040206,10.691691087956054,6.8646175774985245,1.651226689707081,25.924173733296783
1771175619.1434157,10.691691087956054,6.8646175774985245,10.264345499206426,8.597554112202898,1.7848510541602536,27.970766824096817
1771175619.2073286,10.264345499206426,8.597554112202898,9.748383773437364,10.11749246941683,1.605125886710688,25.11428331082995
1771175619.2721977,9.748383773437364,10.11749246941683,9.292201167847226,11.169144794816235,1.146331183891019,17.671434131449224
1771175619.350999,9.292201167847226,11.169144794816235,9.02373989420798,11.58934112868505,0.4986345499870606,6.327737718631502
1771175619.4250329,9.02373989420798,11.58934112868505,9.031632972775496,11.334780110589278,0.25468335757019617,3.4400986261435786
1771175619.4886765,9.031632972775496,11.334780110589278,9.337463665711901,10.48231346922723,0.9056664879397116,14.230262766047494
1771175619.5525942,9.337463665711901,10.48231346922723,9.90160806760351,9.215703368625103,1.3865641179307115,21.69298155877972
1771175619.616488,9.90160806760351,9.215703368625103,10.639507044029482,7.766383439749567,1.6263527156328323,25.454000897756078
1771175619.6803882,10.639507044029482,7.766383439749567,11.445220268503126,6.365623137917886,1.6159527292836562,25.28868316653554
1771175619.7441862,11.445220268503126,6.365623137917886,12.208113959261805,5.212530548345925,1.3826168317813758,21.67180631421421
1771175619.808151,12.208113959261805,5.212530548345925,12.834046730548078,4.439058141858745,0.9950132651212157,15.555627228765266
1771175619.88802,12.834046730548078,4.439058141858745,13.264114106932333,4.088854504402754,0.5546174680962039,6.944086523398202
1771175619.9518945,13.264114106932333,4.088854504402754,13.468051785605189,4.135226304926654,0.20914330174858964,3.274285623466612
1771175620.015714,13.468051785605189,4.135226304926654,13.460149439631707,4.472972041910689,0.33783817120445897,5.293658772239583
1771175620.0798635,13.460149439631707,4.472972041910689,13.28810145769907,4.953304802653096,0.5102157084307729,7.953526819867557
1771175620.1434448,13.28810145769907,4.953304802653096,13.021084780850654,5.413830060375419,0.5323358138575538,8.372531145706986
1771175620.2073996,13.021084780850654,5.413830060375419,12.736501348990128,5.708069564000289,0.40934657099201927,6.400557548288178
1771175620.2712038,12.736501348990128,5.708069564000289,12.505051826975713,5.728929351479836,0.23238763300656334,3.642202495646568
1771175620.3351567,12.505051826975713,5.728929351479836,12.379993506201416,5.424412550224224,0.32919609025903873,5.147475294916631
1771175620.4149842,12.379993506201416,5.424412550224224,12.393552549612862,4.766826411705786,0.6577259134547031,8.239335136406364
1771175620.4788878,12.393552549612862,4.766826411705786,12.54853375506603,3.8282489412198526,0.951286939964746,14.886287845219002
1771175620.542758,12.54853375506603,3.8282489412198526,12.816026203541584,2.7185106050107004,1.1415215218486703,17.872523844309683
1771175620.606614,12.816026203541584,2.7185106050107004,13.14855359140854,1.5638460338706657,1.2015925830029166,18.817186061633656
1771175620.6705852,13.14855359140854,1.5638460338706657,13.490060485148085,0.4843479817673324,1.1322292183858018,17.699089647176226
1771175620.7344797,13.490060485148085,0.4843479817673324,13.7859838670832,-0.4237101496526806,0.955060321662418,14.947455073042828
1771175620.798319,13.7859838670832,-0.4237101496526806,13.992513645920758,-1.105819105816313,0.7126900992895373,11.16379073285419
1771175620.8622055,13.992513645920758,-1.105819105816313,14.082396763702842,-1.5504642534691613,0.4536389337275312,7.100711654727474
1771175620.9426558,14.082396763702842,-1.5504642534691613,14.044740445967992,-1.7978110482702723,0.2501967928725924,3.109954892179146
1771175621.005917,14.044740445967992,-1.7978110482702723,13.894340381907128,-1.9111395554726176,0.18831763012056035,2.9768233954751384
1771175621.0698397,13.894340381907128,-1.9111395554726176,13.664438298686102,-1.9653768674383707,0.23621315348353877,3.6952970020201357
1771175621.1337588,13.664438298686102,-1.9653768674383707,13.393432853011417,-2.0382841504136175,0.28064109374104057,4.390569281311252
1771175621.2058516,13.393432853011417,-2.0382841504136175,13.12149281975133,-2.1974070119171953,0.3150737481012723,4.370393056251125
1771175621.2675161,13.12149281975133,-2.1974070119171953,12.880369480518372,-2.498264118767941,0.38555863816733926,6.2525136804045145
1771175621.3314598,12.880369480518372,-2.498264118767941,12.698389790648102,-2.9505731514926423,0.4875449400923307,7.624605954567403
1771175621.3953557,12.698389790648102,-2.9505731514926423,12.584471680240576,-3.5378569133259195,0.5982303509450744,9.36257207635226
1771175621.475108,12.584471680240576,-3.5378569133259195,12.528388741003212,-4.246035139627974,0.7103954506342407,8.907533460417627
1771175621.5391316,12.528388741003212,-4.246035139627974,12.515912881451206,-5.002251453252276,0.7563192183615922,11.813107128869234
1771175621.6028824,12.515912881451206,-5.002251453252276,12.521637077160145,-5.7372672695346285,0.7350381055440101,11.529874962547828
1771175621.666857,12.521637077160145,-5.7372672695346285,12.518083048964339,-6.387493942892764,0.650236386141843,10.163974357375746
1771175621.7305288,12.518083048964339,-6.387493942892764,9.486199831196856,-5.584197938744713,3.1364949093630505,49.260325037991905
1771175621.7945588,9.486199831196856,-5.584197938744713,4.22970379230202,-3.5737822035701345,5.6278345778065155,87.89380841236137
1771175621.8585174,4.22970379230202,-3.5737822035701345,-2.088076487954406,-0.8105932773126128,6.895618950593859,107.81371251594197
1771175621.9223378,-2.088076487954406,-0.8105932773126128,-8.22058165091084,2.156265201902925,6.812478903408101,106.74459812195146
1771175622.0022225,-8.22058165091084,2.156265201902925,-13.08456169987174,4.820787618933297,5.54598788562931,69.42484852801894
1771175622.0660295,-13.08456169987174,4.820787618933297,-15.82929340907626,6.705425527258924,3.3294762652721768,52.180414523761335
1771175622.1300004,-15.82929340907626,6.705425527258924,-16.13052001186236,7.556540912638177,0.9028481962408343,14.113441394512067
1771175622.1938972,-16.13052001186236,7.556540912638177,-14.09921509650791,7.318803241061474,2.045169640795075,32.007340235241195
1771175622.2590404,-14.09921509650791,7.318803241061474,-10.242933313227901,6.128313747023766,4.035861051556583,61.95376844412393
1771175622.322263,-10.242933313227901,6.128313747023766,-5.3327711917850165,4.271369038625016,5.249565287612167,83.0329883438969
1771175622.387037,-5.3327711917850165,4.271369038625016,-0.26601913397600363,2.1284263665048218,5.501288913637013,84.9304631724714
1771175622.4493685,-0.26601913397600363,2.1284263665048218,4.107356948731089,-0.7598830995763062,5.241063816883771,84.08379430383178
1771175622.529484,4.107356948731089,-0.7598830995763062,7.159682725349914,-4.0196656688951276,4.4657446238949365,55.74129179023545
1771175622.5930848,7.159682725349914,-4.0196656688951276,8.382311271668142,-7.004795849259358,3.2258057529853845,50.71959534178388
1771175622.6570127,8.382311271668142,-7.004795849259358,7.738684477219557,-9.317981856695265,2.40105913203516,37.558867881728844
1771175622.7214549,7.738684477219557,-9.317981856695265,5.5351554357003305,-10.668516785897348,2.5844699324645886,40.10526684529932
1771175622.7847412,5.5351554357003305,-10.668516785897348,2.254699585683386,-10.977191500890319,3.2949462307580055,52.06412758890163
1771175622.848694,2.254699585683386,-10.977191500890319,-1.3942989815626357,-10.352957685592445,3.7020073473623545,57.88644496704909
1771175622.9125977,-1.3942989815626357,-10.352957685592445,-4.770834539164669,-9.04582688959512,3.6207158531974692,56.65905431061914
1771175622.9826257,-4.770834539164669,-9.04582688959512,-7.321086264018339,-7.400266583879718,3.0350704406760123,43.34077158647946
1771175623.062149,-7.321086264018339,-7.400266583879718,-6.5640853991052595,-3.139365052079909,4.327624310539573,54.419559448330425
1771175623.1262543,-6.5640853991052595,-3.139365052079909,-2.887204374284953,2.800088739201816,6.985453844200424,108.96847629416132
1771175623.1900928,-2.887204374284953,2.800088739201816,-0.8083470312784673,10.003556847783356,7.497439605887019,117.44388936551044
1771175623.254149,-0.8083470312784673,10.003556847783356,-0.54726801803875,17.030783079349312,7.03207442798801,109.77983445034195
1771175623.3178566,-0.54726801803875,17.030783079349312,-1.9919133523826358,22.60901625013992,5.762263917051196,90.44862484550856
1771175623.3818917,-1.9919133523826358,22.60901625013992,-5.102598951568485,23.834144545743378,3.343247558538024,52.20954642611881
1771175623.445673,-5.102598951568485,23.834144545743378,-9.218996077411798,20.761155187568626,5.136924069236995,80.53970637974643
1771175623.509591,-9.218996077411798,20.761155187568626,-13.512497039815017,14.236559561513507,7.810537663803622,122.19599751369749
1771175623.5897303,-13.512497039815017,14.236559561513507,-17.21788946132741,5.45509270148904,9.531216774951112,118.9333249358713
1771175623.6533446,-17.21788946132741,5.45509270148904,-19.658009344305686,-3.818454139122963,9.589205183347094,150.7396114854824
1771175623.723504,-19.658009344305686,-3.818454139122963,-20.474856877644815,-12.008330359338878,8.230511065248642,117.31153526698827
1771175623.7873793,-20.474856877644815,-12.008330359338878,-19.563480105011816,-17.89836965674905,5.960131755819754,93.30901364612939
1771175623.85096,-19.563480105011816,-17.89836965674905,-17.183311746460447,-20.694034384279245,3.671640326040338,57.74767117551305
1771175623.9148424,-17.183311746460447,-20.694034384279245,-13.794285639580345,-20.286549138357255,3.4134355389781432,53.43315469347166
1771175623.9787478,-13.794285639580345,-20.286549138357255,-8.418644916959089,-16.21404591985638,6.744093389285468,105.5323213377665
1771175624.0426846,-8.418644916959089,-16.21404591985638,-2.099824729339951,-9.452018721712594,9.254863607417425,144.75038761996248
1771175624.122518,-2.099824729339951,-9.452018721712594,4.043837067594927,-1.2948194203797652,10.211977316699342,127.91592943425131
1771175624.1866062,4.043837067594927,-1.2948194203797652,8.870022798997333,6.590991949848331,9.245436154168765,144.26134128150395
1771175624.2502594,8.870022798997333,6.590991949848331,11.662691258240375,12.863811691566621,6.866386577767204,107.87176873513582
1771175624.3141057,11.662691258240375,12.863811691566621,12.126388823991622,16.59195508449679,3.756869520056891,58.84235413233715
1771175624.3783083,12.126388823991622,16.59195508449679,10.36775811072939,17.368094916173646,1.9222838042143013,29.940927452889174
1771175624.444074,10.36775811072939,17.368094916173646,6.919454221715677,15.372108382140395,3.9843144899755556,60.58354705269497
1771175624.5058572,6.919454221715677,15.372108382140395,3.0886662995239855,10.715029980515178,6.030200273929036,97.60240925584688
1771175624.569864,3.0886662995239855,10.715029980515178,-0.2730591166450047,4.454462482304837,7.106046944213375,111.02017820751362
1771175624.6497092,-0.2730591166450047,4.454462482304837,-2.4197826349988705,-2.213665272017634,7.005165923246875,87.73435092353742
1771175624.7197511,-2.4197826349988705,-2.213665272017634,-2.871158562408,-7.940629121319953,5.744724115139045,82.01839944932433
1771175624.7834115,-2.871158562408,-7.940629121319953,-1.5020712988140945,-11.76359801902903,4.0607254435859135,63.787323259843866
1771175624.8473487,-1.5020712988140945,-11.76359801902903,1.44493920562333,-13.118057784888752,3.243367412211773,50.727402228828836
1771175624.9192965,1.44493920562333,-13.118057784888752,5.478636175751471,-11.952156802066146,4.198813683478664,58.35915653879695
1771175624.983058,5.478636175751471,-11.952156802066146,10.01965429753289,-8.601357474800139,5.643465399375952,88.50901900822313
1771175625.0470402,10.01965429753289,-8.601357474800139,14.365185596357831,-3.835311745535579,6.4497158202907,100.80476993269724
1771175625.1108782,14.365185596357831,-3.835311745535579,17.94974844018954,1.4276658503149822,6.367733031134693,99.74830862210509
1771175625.1911025,17.94974844018954,1.4276658503149822,20.33545489937503,6.3167516199894544,5.4401061545371325,67.81122191003972
1771175625.2545881,20.33545489937503,6.3167516199894544,20.969963674960024,9.969248224900413,3.707200134222652,58.39432604935671
1771175625.318389,20.969963674960024,9.969248224900413,19.801071201122532,11.858220855749417,2.2213795748341925,34.81741867057307
1771175625.3823473,19.801071201122532,11.858220855749417,17.02869804522567,11.863346937584351,2.7723778949220654,43.34657551482772
1771175625.4461672,17.02869804522567,11.863346937584351,13.11468586045818,10.16904486084096,4.264991314148875,66.82856443850824
1771175625.5101137,13.11468586045818,10.16904486084096,8.687824956798098,7.237708809631979,5.30940943095102,83.02894815602488
1771175625.573891,8.687824956798098,7.237708809631979,4.388062226332418,3.684837190864033,5.577710666370965,87.45617458926286
1771175625.6377933,4.388062226332418,3.684837190864033,0.785323184627122,0.1766603793454995,5.028621395919953,78.69224192948685
1771175625.7175853,0.785323184627122,0.1766603793454995,-1.7745739026715301,-2.723810566114226,3.8685662464298267,48.483120433336545
1771175625.7814708,-1.7745739026715301,-2.723810566114226,-3.0615160442966096,-4.532073747388112,2.219467460595289,34.741360481590796
1771175625.8454132,-3.0615160442966096,-4.532073747388112,-3.137787421195536,-5.058032476999571,0.5314601661352978,8.311541274830697
1771175625.909347,-3.137787421195536,-5.058032476999571,-2.269800156153438,-4.356195837182396,1.1162332020080412,17.459189672190035
1771175625.973137,-2.269800156153438,-4.356195837182396,-0.8616258341834266,-2.69610798554705,2.176889201636813,34.12595246560355
1771175626.0369787,-0.8616258341834266,-2.69610798554705,0.629754811549802,-0.4874311017642965,2.6650459297025173,41.74451698883747
1771175626.1010053,0.629754811549802,-0.4874311017642965,1.773827923506181,1.800209037992409,2.557772604147529,39.948596948267515
1771175626.1648085,1.773827923506181,1.800209037992409,2.2339464023918727,3.7228846872198798,1.9769650140415636,30.985360286441413
1771175626.2450285,2.2339464023918727,3.7228846872198798,1.7646615348516095,4.919917571273098,1.285735591950012,16.02762213310162
1771175626.3084865,1.7646615348516095,4.919917571273098,0.35617878556257687,5.176490816070089,1.4316610929233387,22.56077820535137
1771175626.372466,0.35617878556257687,5.176490816070089,-1.8532024838510448,4.472711362862456,2.3187649972330058,36.24224074139887
1771175626.4379818,-1.8532024838510448,4.472711362862456,-4.531320950325379,2.9945599116121993,3.058962280464419,46.69048239511572
1771175626.5105765,-4.531320950325379,2.9945599116121993,-7.361273937225084,1.008962860573818,3.457055041094208,47.62135214685041
1771175626.5731633,-7.361273937225084,1.008962860573818,-10.038386227656906,-1.1592515708498063,3.4450085683804597,55.04370616664039
1771175626.6383536,-10.038386227656906,-1.1592515708498063,-12.257494522365402,-3.138921118089269,2.97380785188138,45.61732583487236
1771175626.7008567,-12.257494522365402,-3.138921118089269,-13.858107296668274,-4.650010737046147,2.2012162751035573,35.217713917736134
1771175626.780784,-13.858107296668274,-4.650010737046147,-14.803867219389598,-5.501202978188051,1.2723954034835327,15.919428021240355
1771175626.844641,-14.803867219389598,-5.501202978188051,-15.157531727405887,-5.624345538714481,0.3744898856356592,5.864500758976344
1771175626.908529,-15.157531727405887,-5.624345538714481,-15.084245423884944,-5.09275014932056,0.5366232759661458,8.399428109827028
1771175626.9724615,-15.084245423884944,-5.09275014932056,-14.554579052671007,-4.078688351665123,1.14405760093586,17.89479612994004
1771175627.0364206,-14.554579052671007,-4.078688351665123,-13.539862680972822,-2.8153595206646007,1.6203854634714163,25.334704734813524
1771175627.100158,-13.539862680972822,-2.8153595206646007,-12.094488783756182,-1.549850913961725,1.9210980548619254,30.140832276850656
1771175627.1640754,-12.094488783756182,-1.549850913961725,-10.343584793020355,-0.5016247227426021,2.0406966782773948,31.927092273407673
1771175627.2279897,-10.343584793020355,-0.5016247227426021,-8.455223814984812,0.1736608967082086,2.0054719771675735,31.37751658381154
1771175627.307814,-8.455223814984812,0.1736608967082086,-6.53579988180317,0.40231110204395826,1.93299486591935,24.215646919284822
1771175627.3720603,-6.53579988180317,0.40231110204395826,-4.787412490389895,0.19688817866610214,1.7604138853979827,27.40096634930289
1771175627.4365335,-4.787412490389895,0.19688817866610214,-3.325809116768653,-0.3417343512852285,1.5576901654540183,24.16029173775775
1771175627.499527,-3.325809116768653,-0.3417343512852285,-2.206775582806018,-1.0580961648944232,1.328687434323949,21.092444081444118
1771175627.5633194,-2.206775582806018,-1.0580961648944232,-1.4407724710157028,-1.773947330124907,1.0484291382989541,16.4349990786682
1771175627.6271806,-1.4407724710157028,-1.773947330124907,-1.0628317731578107,-2.354718433160519,0.6929171993957951,10.850374575213198
1771175627.6910684,-1.0628317731578107,-2.354718433160519,-1.039816355457857,-2.6979112195297357,0.3439636580625489,5.383867844182565
1771175627.7549553,-1.039816355457857,-2.6979112195297357,-1.2828440663435199,-2.75171973612045,0.2489132875441135,3.8961565212826694
1771175627.834797,-1.2828440663435199,-2.75171973612045,-1.6606112129937194,-2.5033349972263643,0.45210949514881504,5.6625796223741505
1771175627.8986304,-1.6606112129937194,-2.5033349972263643,-2.022415861798525,-2.0076470324605955,0.6136849047437934,9.613841384293213
1771175627.962505,-2.022415861798525,-2.0076470324605955,-2.2425279833705183,-1.3589048459050397,0.6850662527666995,10.725154433370829
1771175628.0265276,-2.2425279833705183,-1.3589048459050397,-2.2247445817954783,-0.6608799511188166,0.6982513896247519,10.906336709152257
1771175628.0904484,-2.2247445817954783,-0.6608799511188166,-1.9394504603412575,-0.03176358840821547,0.6907822620526328,10.806857084241527
1771175628.1541843,-1.9394504603412575,-0.03176358840821547,-1.398018954531269,0.4482655040109942,0.7235855202064797,11.352861061108895
1771175628.2179554,-1.398018954531269,0.4482655040109942,-0.6534333582463804,0.727668746083765,0.7952822655357645,12.470906019125971
1771175628.2890303,-0.6534333582463804,0.727668746083765,0.21273488606064594,0.7938095852654247,0.8686898399622104,12.22216386740753
1771175628.3687162,0.21273488606064594,0.7938095852654247,1.1426946694778093,0.6685537821356079,0.9383571894491952,11.775695300306431
1771175628.4327598,1.1426946694778093,0.6685537821356079,2.011581131495404,0.4134003141119811,0.9055754944354099,14.14000148393785
1771175628.4964268,2.011581131495404,0.4134003141119811,2.744748990537945,0.10344106433654365,0.7959961344468799,12.502480052333501
1771175628.5603933,2.744748990537945,0.10344106433654365,3.28781507177365,-0.1810130200229913,0.6130537453580449,9.583979486648015
1771175628.6243446,3.28781507177365,-0.1810130200229913,3.624757439229591,-0.3752293643956308,0.38890891916782555,6.081333758220666
